method,surface,log_range,parameter,relative_error_pct,abs_relative_error_pct,convergence_failure
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.105263,B,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.105263,alpha,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.105263,beta,,,True
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,E,-1.223104720726074e-07,1.223104720726074e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,A,-7.009803411394359e-08,7.009803411394359e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,B,-1.264109193914207e-07,1.264109193914207e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,alpha,-1.7171449447535757e-08,1.7171449447535757e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.194737,beta,-3.750351284006756e-08,3.750351284006756e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,E,-1.238708544021995e-07,1.238708544021995e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,A,-6.594707981799357e-08,6.594707981799357e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,B,-1.250633691242851e-07,1.250633691242851e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,alpha,-1.6521980916012022e-08,1.6521980916012022e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.284211,beta,-3.733964750299749e-08,3.733964750299749e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,E,-1.2587850551527435e-07,1.2587850551527435e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,A,-6.225620194344822e-08,6.225620194344822e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,B,-1.2373860051467196e-07,1.2373860051467196e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,alpha,-1.5982961668615518e-08,1.5982961668615518e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.373684,beta,-3.720269612086308e-08,3.720269612086308e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,E,-1.284529353364708e-07,1.284529353364708e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,A,-5.8998601280037536e-08,5.8998601280037536e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,B,-1.2256800255095377e-07,1.2256800255095377e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,alpha,-1.5549150975154725e-08,1.5549150975154725e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.463158,beta,-3.713214323833045e-08,3.713214323833045e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.552632,E,-1.3169665226860698e-07,1.3169665226860698e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.552632,A,-5.614031724188698e-08,5.614031724188698e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.552632,B,-1.2165131072772782e-07,1.2165131072772782e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.552632,alpha,-1.5214221758177485e-08,1.5214221758177485e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.552632,beta,-3.7158716963629545e-08,3.7158716963629545e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.642105,E,-1.3567868722021995e-07,1.3567868722021995e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.642105,A,-5.362986345477742e-08,5.362986345477742e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.642105,B,-1.2105194275748986e-07,1.2105194275748986e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.642105,alpha,-1.4967346358723203e-08,1.4967346358723203e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.642105,beta,-3.7302634099902324e-08,3.7302634099902324e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.731579,E,-1.404571528118767e-07,1.404571528118767e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.731579,A,-5.14100747974283e-08,5.14100747974283e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.731579,B,-1.208193926908477e-07,1.208193926908477e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.731579,alpha,-1.4795930311297477e-08,1.4795930311297477e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.731579,beta,-3.758015404241266e-08,3.758015404241266e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.821053,E,-1.460915543699504e-07,1.460915543699504e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.821053,A,-4.9429394960311843e-08,4.9429394960311843e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.821053,B,-1.210001650048825e-07,1.210001650048825e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.821053,alpha,-1.468845355978457e-08,1.468845355978457e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.821053,beta,-3.800696316808912e-08,3.800696316808912e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.910526,E,-1.479845568899734e-07,1.479845568899734e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.910526,A,-4.8731454567168266e-08,4.8731454567168266e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.910526,B,-1.1572034286631691e-07,1.1572034286631691e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.910526,alpha,-1.4948377064248697e-08,1.4948377064248697e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,1.910526,beta,-3.680133259063811e-08,3.680133259063811e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,2.000000,E,-1.5837472030731864e-07,1.5837472030731864e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,2.000000,A,-4.704283856598501e-08,4.704283856598501e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,2.000000,B,-1.199165830076552e-07,1.199165830076552e-07,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,2.000000,alpha,-1.4936654064139213e-08,1.4936654064139213e-08,False
"2D L-BFGS-B (eps=1e-10)",asymmetric,2.000000,beta,-3.851170278736508e-08,3.851170278736508e-08,False
"2D Grid (256²)",symmetric,0.300000,E,0.2877281815547636,0.2877281815547636,False
"2D Grid (256²)",symmetric,0.300000,A,2.0341308301873795,2.0341308301873795,False
"2D Grid (256²)",symmetric,0.300000,B,2.0341308301872942,2.0341308301872942,False
"2D Grid (256²)",symmetric,0.300000,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.300000,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.389474,E,0.2896605123751137,0.2896605123751137,False
"2D Grid (256²)",symmetric,0.389474,A,2.0292619154535174,2.0292619154535174,False
"2D Grid (256²)",symmetric,0.389474,B,2.029261915453475,2.029261915453475,False
"2D Grid (256²)",symmetric,0.389474,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.389474,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.478947,E,0.292252762456502,0.292252762456502,False
"2D Grid (256²)",symmetric,0.478947,A,2.02297871550779,2.02297871550779,False
"2D Grid (256²)",symmetric,0.478947,B,2.022978715507918,2.022978715507918,False
"2D Grid (256²)",symmetric,0.478947,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.478947,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.568421,E,0.2956072020370845,0.2956072020370845,False
"2D Grid (256²)",symmetric,0.568421,A,2.0151915239036953,2.0151915239036953,False
"2D Grid (256²)",symmetric,0.568421,B,2.015191523903866,2.015191523903866,False
"2D Grid (256²)",symmetric,0.568421,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.568421,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.657895,E,0.2998394374689657,0.2998394374689657,False
"2D Grid (256²)",symmetric,0.657895,A,2.005806745364069,2.005806745364069,False
"2D Grid (256²)",symmetric,0.657895,B,2.0058067453640973,2.0058067453640973,False
"2D Grid (256²)",symmetric,0.657895,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.657895,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.747368,E,0.3050734593844633,0.3050734593844633,False
"2D Grid (256²)",symmetric,0.747368,A,1.9947349066632112,1.9947349066632112,False
"2D Grid (256²)",symmetric,0.747368,B,1.994734906663112,1.994734906663112,False
"2D Grid (256²)",symmetric,0.747368,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.747368,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.836842,E,0.3114356314825953,0.3114356314825953,False
"2D Grid (256²)",symmetric,0.836842,A,1.9818995069316403,1.9818995069316403,False
"2D Grid (256²)",symmetric,0.836842,B,1.9818995069315832,1.9818995069315832,False
"2D Grid (256²)",symmetric,0.836842,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.836842,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.926316,E,0.31904782762149403,0.31904782762149403,False
"2D Grid (256²)",symmetric,0.926316,A,1.9672461252233973,1.9672461252233973,False
"2D Grid (256²)",symmetric,0.926316,B,1.9672461252234825,1.9672461252234825,False
"2D Grid (256²)",symmetric,0.926316,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,0.926316,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.015789,E,0.328020116580694,0.328020116580694,False
"2D Grid (256²)",symmetric,1.015789,A,1.950751002755396,1.950751002755396,False
"2D Grid (256²)",symmetric,1.015789,B,1.9507510027553676,1.9507510027553676,False
"2D Grid (256²)",symmetric,1.015789,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.015789,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.105263,E,0.3384435771583345,0.3384435771583345,False
"2D Grid (256²)",symmetric,1.105263,A,1.9324281851155547,1.9324281851155547,False
"2D Grid (256²)",symmetric,1.105263,B,1.9324281851155973,1.9324281851155973,False
"2D Grid (256²)",symmetric,1.105263,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.105263,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.194737,E,0.3503839540922219,0.3503839540922219,False
"2D Grid (256²)",symmetric,1.194737,A,1.9123343028218613,1.9123343028218613,False
"2D Grid (256²)",symmetric,1.194737,B,1.9123343028219608,1.9123343028219608,False
"2D Grid (256²)",symmetric,1.194737,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.194737,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.284211,E,0.3638768912004964,0.3638768912004964,False
"2D Grid (256²)",symmetric,1.284211,A,1.8905702265766706,1.8905702265766706,False
"2D Grid (256²)",symmetric,1.284211,B,1.8905702265766422,1.8905702265766422,False
"2D Grid (256²)",symmetric,1.284211,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.284211,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.373684,E,0.3789253718587033,0.3789253718587033,False
"2D Grid (256²)",symmetric,1.373684,A,1.8672791600085787,1.8672791600085787,False
"2D Grid (256²)",symmetric,1.373684,B,1.8672791600085787,1.8672791600085787,False
"2D Grid (256²)",symmetric,1.373684,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.373684,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.463158,E,0.395499758900499,0.395499758900499,False
"2D Grid (256²)",symmetric,1.463158,A,1.8426411841421952,1.8426411841421952,False
"2D Grid (256²)",symmetric,1.463158,B,1.84264118414211,1.84264118414211,False
"2D Grid (256²)",symmetric,1.463158,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.463158,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.552632,E,0.4135404934880219,0.4135404934880219,False
"2D Grid (256²)",symmetric,1.552632,A,1.8168647584530078,1.8168647584530078,False
"2D Grid (256²)",symmetric,1.552632,B,1.816864758453022,1.816864758453022,False
"2D Grid (256²)",symmetric,1.552632,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.552632,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.642105,E,0.43296315275025055,0.43296315275025055,False
"2D Grid (256²)",symmetric,1.642105,A,1.7901761068829527,1.7901761068829527,False
"2D Grid (256²)",symmetric,1.642105,B,1.7901761068829247,1.7901761068829247,False
"2D Grid (256²)",symmetric,1.642105,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.642105,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.731579,E,0.4536652572846668,0.4536652572846668,False
"2D Grid (256²)",symmetric,1.731579,A,1.7628076793635898,1.7628076793635898,False
"2D Grid (256²)",symmetric,1.731579,B,1.762807679363533,1.762807679363533,False
"2D Grid (256²)",symmetric,1.731579,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.731579,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.821053,E,0.4755340269757021,0.4755340269757021,False
"2D Grid (256²)",symmetric,1.821053,A,1.7349869279681656,1.7349869279681656,False
"2D Grid (256²)",symmetric,1.821053,B,1.7349869279682364,1.7349869279682364,False
"2D Grid (256²)",symmetric,1.821053,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.821053,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.910526,E,0.4984542392072795,0.4984542392072795,False
"2D Grid (256²)",symmetric,1.910526,A,1.706926476363307,1.706926476363307,False
"2D Grid (256²)",symmetric,1.910526,B,1.7069264763632506,1.7069264763632506,False
"2D Grid (256²)",symmetric,1.910526,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,1.910526,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,2.000000,E,0.5223154400149759,0.5223154400149759,False
"2D Grid (256²)",symmetric,2.000000,A,1.6788164472929312,1.6788164472929312,False
"2D Grid (256²)",symmetric,2.000000,B,1.6788164472929028,1.6788164472929028,False
"2D Grid (256²)",symmetric,2.000000,alpha,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",symmetric,2.000000,beta,0.379506641366219,0.379506641366219,False
"2D Grid (256²)",chinchilla,0.300000,E,-0.15915319900288186,0.15915319900288186,False
"2D Grid (256²)",chinchilla,0.300000,A,-0.9249181617390988,0.9249181617390988,False
"2D Grid (256²)",chinchilla,0.300000,B,-1.0756488240401307,1.0756488240401307,False
"2D Grid (256²)",chinchilla,0.300000,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,0.300000,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,0.389474,E,-0.1601921307482234,0.1601921307482234,False
"2D Grid (256²)",chinchilla,0.389474,A,-0.9223001239106741,0.9223001239106741,False
"2D Grid (256²)",chinchilla,0.389474,B,-1.073541359629798,1.073541359629798,False
"2D Grid (256²)",chinchilla,0.389474,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,0.389474,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,0.478947,E,-0.1615856233308888,0.1615856233308888,False
"2D Grid (256²)",chinchilla,0.478947,A,-0.9189326617886804,0.9189326617886804,False
"2D Grid (256²)",chinchilla,0.478947,B,-1.0708127613843061,1.0708127613843061,False
"2D Grid (256²)",chinchilla,0.478947,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,0.478947,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,0.568421,E,-0.16338854183086554,0.16338854183086554,False
"2D Grid (256²)",chinchilla,0.568421,A,-0.9147798272754257,0.9147798272754257,False
"2D Grid (256²)",chinchilla,0.568421,B,-1.0674139346856333,1.0674139346856333,False
"2D Grid (256²)",chinchilla,0.568421,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,0.568421,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,0.657895,E,-0.1656629577612638,0.1656629577612638,False
"2D Grid (256²)",chinchilla,0.657895,A,-0.9098038603708768,0.9098038603708768,False
"2D Grid (256²)",chinchilla,0.657895,B,-1.063293595523289,1.063293595523289,False
"2D Grid (256²)",chinchilla,0.657895,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,0.657895,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,0.747368,E,-0.16847553019784448,0.16847553019784448,False
"2D Grid (256²)",chinchilla,0.747368,A,-0.9039698077262343,0.9039698077262343,False
"2D Grid (256²)",chinchilla,0.747368,B,-1.05840135599427,1.05840135599427,False
"2D Grid (256²)",chinchilla,0.747368,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,0.747368,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,0.836842,E,-0.17189432661936158,0.17189432661936158,False
"2D Grid (256²)",chinchilla,0.836842,A,-0.8972499168796398,0.8972499168796398,False
"2D Grid (256²)",chinchilla,0.836842,B,-1.052691728013575,1.052691728013575,False
"2D Grid (256²)",chinchilla,0.836842,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,0.836842,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,0.926316,E,-0.1759851905009843,0.1759851905009843,False
"2D Grid (256²)",chinchilla,0.926316,A,-0.8896279147001495,0.8896279147001495,False
"2D Grid (256²)",chinchilla,0.926316,B,-1.0461284661981167,1.0461284661981167,False
"2D Grid (256²)",chinchilla,0.926316,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,0.926316,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.015789,E,-0.18080786243031105,0.18080786243031105,False
"2D Grid (256²)",chinchilla,1.015789,A,-0.8811028898696239,0.8811028898696239,False
"2D Grid (256²)",chinchilla,1.015789,B,-1.0386888196442818,1.0386888196442818,False
"2D Grid (256²)",chinchilla,1.015789,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.015789,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.105263,E,-0.1864121575007728,0.1864121575007728,False
"2D Grid (256²)",chinchilla,1.105263,A,-0.8716923800480386,0.8716923800480386,False
"2D Grid (256²)",chinchilla,1.105263,B,-1.0303672452548132,1.0303672452548132,False
"2D Grid (256²)",chinchilla,1.105263,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.105263,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.194737,E,-0.19283456976412122,0.19283456976412122,False
"2D Grid (256²)",chinchilla,1.194737,A,-0.8614342560244388,0.8614342560244388,False
"2D Grid (256²)",chinchilla,1.194737,B,-1.0211781306574663,1.0211781306574663,False
"2D Grid (256²)",chinchilla,1.194737,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.194737,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.284211,E,-0.2000956905101997,0.2000956905101997,False
"2D Grid (256²)",chinchilla,1.284211,A,-0.850387076887657,0.850387076887657,False
"2D Grid (256²)",chinchilla,1.284211,B,-1.011157133804102,1.011157133804102,False
"2D Grid (256²)",chinchilla,1.284211,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.284211,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.373684,E,-0.20819877502864254,0.20819877502864254,False
"2D Grid (256²)",chinchilla,1.373684,A,-0.838628751553981,0.838628751553981,False
"2D Grid (256²)",chinchilla,1.373684,B,-1.0003608823790084,1.0003608823790084,False
"2D Grid (256²)",chinchilla,1.373684,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.373684,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.463158,E,-0.21712967170744377,0.21712967170744377,False
"2D Grid (256²)",chinchilla,1.463158,A,-0.8262535572833974,0.8262535572833974,False
"2D Grid (256²)",chinchilla,1.463158,B,-0.9888649759592126,0.9888649759592126,False
"2D Grid (256²)",chinchilla,1.463158,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.463158,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.552632,E,-0.22685815612115584,0.22685815612115584,False
"2D Grid (256²)",chinchilla,1.552632,A,-0.813367792833419,0.813367792833419,False
"2D Grid (256²)",chinchilla,1.552632,B,-0.976760462153484,0.976760462153484,False
"2D Grid (256²)",chinchilla,1.552632,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.552632,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.642105,E,-0.23734052513304793,0.23734052513304793,False
"2D Grid (256²)",chinchilla,1.642105,A,-0.800084533163653,0.800084533163653,False
"2D Grid (256²)",chinchilla,1.642105,B,-0.9641491669861021,0.9641491669861021,False
"2D Grid (256²)",chinchilla,1.642105,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.642105,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.731579,E,-0.24852314232379036,0.24852314232379036,False
"2D Grid (256²)",chinchilla,1.731579,A,-0.7865180619843077,0.7865180619843077,False
"2D Grid (256²)",chinchilla,1.731579,B,-0.9511384039415175,0.9511384039415175,False
"2D Grid (256²)",chinchilla,1.731579,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.731579,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.821053,E,-0.26034652048256507,0.26034652048256507,False
"2D Grid (256²)",chinchilla,1.821053,A,-0.7727785664237463,0.7727785664237463,False
"2D Grid (256²)",chinchilla,1.821053,B,-0.9378356362381071,0.9378356362381071,False
"2D Grid (256²)",chinchilla,1.821053,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.821053,beta,-0.21008403361345251,0.21008403361345251,False
"2D Grid (256²)",chinchilla,1.910526,E,-0.27274949749754723,0.27274949749754723,False
"2D Grid (256²)",chinchilla,1.910526,A,-0.758967589651348,0.758967589651348,False
"2D Grid (256²)",chinchilla,1.910526,B,-0.9243436188920472,0.9243436188920472,False
"2D Grid (256²)",chinchilla,1.910526,alpha,-0.1730103806228596,0.1730103806228596,False
"2D Grid (256²)",chinchilla,1.910526,beta,-0.21008403361345251,0.21008403361345251,False
